"","coef","Pr(>|z|)","lower .95","upper .95"
"SleepEfficiency_1:2",-0.165032757266435,0.0659424530790957,0.711102560714891,1.01093242344605
"Age_1:2",1.68641244202156,3.28793999276649e-51,4.33550353730666,6.72604379310644
"Sex_1:2",0.0315059096213516,0.834196070415968,0.768361602598462,1.38611745240082
"BMI_1:2",0.0620391902949832,0.481586294342971,0.895170677003699,1.26468016840959
"MedBenzo_1:2",0.3787858352158,0.0934386100487943,0.938217815409266,2.27355529331075
"MedAntiDep_1:2",0.593433815601927,0.0154182703703366,1.11995324525527,2.92583728813714
"MedSedative_1:2",-0.31932817886013,0.393768410854339,0.348810149887498,1.51372141206756
"MedAntiEplipetic_1:2",0.573323945262904,0.0397494959394919,1.02723539900716,3.0641701291481
"MedStimulant_1:2",-0.113683143459982,0.853613303678068,0.266792071063946,2.98595430856621
"SleepEfficiency_1:3",-0.284682117426495,1.71081753306446e-05,0.660701643385995,0.856491125826923
"Age_1:3",1.2977652924024,6.8161632027843e-43,3.04193499466046,4.4063062809246
"Sex_1:3",0.336255859955297,0.004021884303695,1.11308569897164,1.76010884766833
"BMI_1:3",0.265473004934798,2.24725307149508e-05,1.15340870207343,1.47436053911314
"MedBenzo_1:3",0.474642805115437,0.00390273298785028,1.16449833414606,2.21886372756298
"MedAntiDep_1:3",0.0233478718517889,0.907498255236554,0.690401161096782,1.51767293989312
"MedSedative_1:3",0.650360787102066,0.00153726032073605,1.28138576163465,2.86560488094745
"MedAntiEplipetic_1:3",0.315324711107338,0.173793070762605,0.870170090898377,2.15915297131324
"MedStimulant_1:3",0.515682866357868,0.132363705267805,0.855592932522888,3.27830425992126
