"","coef","Pr(>|z|)","lower .95","upper .95"
"SleepEfficiency_1:2",0.0743355044663648,0.325748394208981,0.928743906967351,1.24931231555343
"Age_1:2",1.24381735813071,1.69472977189e-57,2.97809791840171,4.04042507066155
"Sex_1:2",0.499718098014247,8.19664574476476e-05,1.28536418717737,2.11360306240523
"BMI_1:2",0.323821999940232,9.01250113481734e-08,1.22763845346892,1.55667421572728
"MedBenzo_1:2",0.105101942677437,0.629406151549624,0.724859670858489,1.70230137514433
"MedAntiDep_1:2",-0.362122990440163,0.157871747564997,0.421185117119178,1.15077640912478
"MedSedative_1:2",0.049433488032673,0.876557944849573,0.563096055179397,1.96044605876682
"MedAntiEplipetic_1:2",-0.858447917707841,0.0399119722604421,0.186871920491755,0.961208414046162
"MedStimulant_1:2",0.47036052630726,0.37337156601529,0.568208885235159,4.50860243801466
"SleepEfficiency_1:3",-0.310900973326011,2.74136851636365e-05,0.633690461350734,0.847378958653411
"Age_1:3",1.26868469604036,1.50616767528317e-31,2.87455804413872,4.39941005456065
"Sex_1:3",0.440793680271848,0.00140225043885557,1.18568565416451,2.03656821181964
"BMI_1:3",0.268119528863215,0.000196671768774616,1.13539237131112,1.50570430418743
"MedBenzo_1:3",0.265247666426474,0.227438316415362,0.847490686376886,2.0056551433356
"MedAntiDep_1:3",0.0303924327420499,0.896994412303167,0.650679464217981,1.63317014133256
"MedSedative_1:3",0.619974771354132,0.0131365604881998,1.13884285805877,3.03416672793189
"MedAntiEplipetic_1:3",0.390713996683319,0.132518488785529,0.888368070331717,2.45910416147353
"MedStimulant_1:3",0.797991140290334,0.069056381765313,0.939610798184217,5.25022962910268
