"","coef","Pr(>|z|)","lower .95","upper .95"
"SleepEfficiency_1:2",-0.0387248630512139,0.539523386968452,0.850072761306841,1.08869921789616
"Age_1:2",1.50696195881571,5.59208765505617e-135,4.0048657101289,5.08560433083661
"Sex_1:2",0.171692761267792,0.0784736826603606,0.980640616251475,1.43754206139599
"BMI_1:2",-0.0840756400757436,0.158043115911707,0.818071770695166,1.03319291702611
"MedBenzo_1:2",0.353489294519771,0.0157965027021083,1.06869293912608,1.89750950498035
"MedAntiDep_1:2",0.599706578613615,0.00023023001653495,1.32391075477816,2.50633896259735
"MedSedative_1:2",-0.365112661201591,0.141512064520883,0.4266207474979,1.12934127150766
"MedAntiEplipetic_1:2",0.534677425677204,0.00531770299189748,1.17196515577212,2.485994774739
"MedStimulant_1:2",-0.159909578549254,0.683229615581634,0.39535326989443,1.83704150984047
"SleepEfficiency_1:3",-0.312440625483637,4.34117850002324e-06,0.640357277475358,0.835978621466642
"Age_1:3",1.2554288807443,5.5077729009273e-37,2.89147256704731,4.25924472671461
"Sex_1:3",0.296525089522412,0.0161771208400781,1.05639298478823,1.71290355903612
"BMI_1:3",0.257240193586838,8.81241331407687e-05,1.13730391272368,1.47081977380988
"MedBenzo_1:3",0.540622729808201,0.00193272040712675,1.22000859408503,2.41666274288668
"MedAntiDep_1:3",-0.103727132447553,0.650925845756201,0.575201099214674,1.41281094331069
"MedSedative_1:3",0.530248477696034,0.0273570194952817,1.06100983128574,2.72175210654738
"MedAntiEplipetic_1:3",0.518516272636947,0.0256216730518845,1.06521432187277,2.64813740057617
"MedStimulant_1:3",0.218835207430396,0.591998581604775,0.559084382313162,2.77077005516747
