"","coef","Pr(>|z|)","lower .95","upper .95"
"SleepEfficiency_1:2",0.0231487965471478,0.898169640404284,0.717930169251978,1.45889684582006
"Age_1:2",0.87511114553414,0.000265428682081359,1.49899809617863,3.83981942981984
"Sex_1:2",0.474742676186326,0.193954537464704,0.785387461982489,3.2905787238069
"BMI_1:2",-0.0218334085789668,0.938552817204881,0.561613305186045,1.70450529286735
"MedBenzo_1:2",0.204545473107542,0.732148202219802,0.38031347895202,3.95844142380385
"MedAntiDep_1:2",-0.273862590941556,0.693058099483322,0.195195311396351,2.96248796170769
"MedSedative_1:2",-0.270930384650971,0.75745361150496,0.136642420476719,4.25683984909214
"MedAntiEplipetic_1:2",-13.9330696026927,0,4.87020413842569e-07,1.62308904224719e-06
"MedStimulant_1:2",0.953213119574339,0.399755784733444,0.282105104984028,23.8528046050402
"SleepEfficiency_1:3",-0.249539450737023,0.00010951016403035,0.686624233297752,0.884165693758907
"Age_1:3",1.43441190834135,6.43542840868059e-55,3.50533136098347,5.02556940098485
"Sex_1:3",0.291337585421316,0.0077864443169312,1.0797914469869,1.65848950768285
"BMI_1:3",0.279529755920592,2.54667590677759e-06,1.17711908155348,1.48585373812762
"MedBenzo_1:3",0.344715869077272,0.0366703609437357,1.02158681976819,1.95047827953854
"MedAntiDep_1:3",-0.00445792411511621,0.981286207241732,0.685949107769285,1.44489404368051
"MedSedative_1:3",0.545880076603328,0.008085944423675,1.15246998574984,2.58532881334251
"MedAntiEplipetic_1:3",0.318034723728249,0.149062709194378,0.89227324885985,2.11711075547468
"MedStimulant_1:3",0.496734773414786,0.1910626101673,0.780428778293091,3.4603901450785
