"","coef","Pr(>|z|)","lower .95","upper .95"
"REMPercTST_1:2",-0.128611464468827,0.160236771854238,0.734830081285086,1.05221036334644
"Age_1:2",1.71888156558132,2.58531522668013e-56,4.50782366537363,6.90294858638454
"Sex_1:2",0.0328784548625907,0.827370949343522,0.769034548636783,1.38871143707731
"BMI_1:2",0.0588311163616192,0.505421490010834,0.891984479193725,1.26108035638178
"MedBenzo_1:2",0.361549311613279,0.109027296777274,0.922537454744762,2.23384859605303
"MedAntiDep_1:2",0.566169995670286,0.0205079146291233,1.09114497580266,2.84371816777693
"MedSedative_1:2",-0.328895589062314,0.379938973331626,0.345389118509475,1.49974101969781
"MedAntiEplipetic_1:2",0.535641437387641,0.0536101381028566,0.991711000476749,2.94352080942883
"MedStimulant_1:2",-0.0481594247601007,0.936707707208378,0.290302328549409,3.12837448967651
"REMPercTST_1:3",-0.281337953807075,4.32677175798906e-05,0.659561104284592,0.863729835958986
"Age_1:3",1.33298353310097,6.59749165450439e-48,3.16869683653901,4.53872735923969
"Sex_1:3",0.346731531658755,0.00303736298763472,1.12462287208814,1.77893577923849
"BMI_1:3",0.251709533652692,7.33698723032519e-05,1.13574415261725,1.45663792647822
"MedBenzo_1:3",0.429532762835071,0.00968024476234115,1.1097290236155,2.12750442850705
"MedAntiDep_1:3",-0.043260440447086,0.829730678046276,0.645621889355101,1.42051627042943
"MedSedative_1:3",0.623732415779861,0.00243039355273165,1.24672354634493,2.79252410627821
"MedAntiEplipetic_1:3",0.270792239245282,0.236773232948085,0.837097260008933,2.05319987948225
"MedStimulant_1:3",0.563346853954695,0.0940979305385351,0.908310302828507,3.39689888738626
