"","coef","Pr(>|z|)","lower .95","upper .95"
"REMPercTST_1:2",-0.104890376596171,0.0613458657401351,0.806728170255679,1.0050002136469
"Age_1:2",1.49561636901224,5.73355609784122e-148,3.9846994439109,4.99666580241578
"Sex_1:2",0.166132110942792,0.0877736011989935,0.975709537736504,1.42882805102817
"BMI_1:2",-0.0946788371728765,0.110716586109464,0.809755221662386,1.02190200137539
"MedBenzo_1:2",0.342416861771985,0.0198926901677957,1.05567284865863,1.87884154729279
"MedAntiDep_1:2",0.573209926075933,0.000426806668676943,1.2895681386372,2.44027921730198
"MedSedative_1:2",-0.363985506262823,0.142093570093619,0.427441093611916,1.12971770202242
"MedAntiEplipetic_1:2",0.521373741110609,0.00597760208101942,1.16142665469571,2.44268625531471
"MedStimulant_1:2",-0.148221034718083,0.700461282003755,0.405197928881364,1.83480378848551
"REMPercTST_1:3",-0.318316918207041,1.7515823055222e-05,0.62901737712335,0.841106122957572
"Age_1:3",1.29714085279867,2.00036538738749e-41,3.03000752472055,4.41813032265073
"Sex_1:3",0.309567599887696,0.0120088100187786,1.07038608872261,1.73518803631072
"BMI_1:3",0.240396580610492,0.000317838643004915,1.11575092476826,1.44956789397177
"MedBenzo_1:3",0.488885541540411,0.00574486477487928,1.15253470165724,2.3066758859385
"MedAntiDep_1:3",-0.184852846709454,0.423628532829261,0.528531099599755,1.30727907730929
"MedSedative_1:3",0.501282377578984,0.0388560162597441,1.02599292684152,2.65621958255018
"MedAntiEplipetic_1:3",0.46453196580826,0.0427289369569744,1.01533508747918,2.49389373516897
"MedStimulant_1:3",0.275139182845513,0.491187163873297,0.601581748491985,2.88196170769209
