"","coef","Pr(>|z|)","lower .95","upper .95"
"REMPercTST_1:2",-0.0699089484017025,0.0615285612450968,0.866586129488676,1.0033815833644
"Age_1:2",0.0905435868433195,0.0105837629832352,1.02134256746819,1.17347469134395
"Sex_1:2",-0.582297309729034,4.60159060411014e-17,0.487618693235409,0.639944980314548
"BMI_1:2",0.134746280343461,1.75810822595948e-06,1.08273349348894,1.20925407754691
"MedBenzo_1:2",0.369157228925191,0.000545452060340602,1.1733756061869,1.78323606820207
"MedAntiDep_1:2",0.762650976217565,4.74723410704927e-14,1.75834200280137,2.61412813108991
"MedSedative_1:2",0.293045494070195,0.0320437375707506,1.02545603913982,1.75234266469567
"MedAntiEplipetic_1:2",0.221242861047175,0.10144919501631,0.95742429343784,1.62579081055395
"MedStimulant_1:2",0.541038970954835,0.009152863506537,1.1435881268752,2.58030379688815
"REMPercTST_1:3",-0.27656916660977,0.000361923609362131,0.651445402132352,0.882870592071817
"Age_1:3",1.45009897902099,2.82679154160704e-40,3.44238171830607,5.28057168881963
"Sex_1:3",0.278187866804752,0.0316617670861753,1.02473080089185,1.70224129030456
"BMI_1:3",0.220004724827781,0.00235285780124501,1.08138118205173,1.43586916149498
"MedBenzo_1:3",0.168684094688689,0.451017662876374,0.763409891121826,1.83552101202054
"MedAntiDep_1:3",-0.105655338907902,0.696046593131563,0.529548403793929,1.52870355442302
"MedSedative_1:3",0.741226579400172,0.00586732970341778,1.23852699000748,3.55562336466457
"MedAntiEplipetic_1:3",0.437965994953043,0.11698559549059,0.896158747056599,2.67933786460813
"MedStimulant_1:3",0.494013479378401,0.325956453212592,0.61159139256523,4.39170633087761
