"","coef","Pr(>|z|)","lower .95","upper .95"
"REMPercTST_1:2",-0.0577740708393215,0.797074617991877,0.607655985168378,1.4660888802251
"Age_1:2",0.854063891124189,0.000348113258635368,1.47114037888276,3.75125298783527
"Sex_1:2",0.465810838888715,0.198398996362521,0.783447368647605,3.24032318046793
"BMI_1:2",-0.0300331751873404,0.914032518389294,0.562533798045348,1.67403639123497
"MedBenzo_1:2",0.204078596885196,0.733245632792774,0.379252777969965,3.96580765187501
"MedAntiDep_1:2",-0.288347553239195,0.681334939871362,0.189264720954002,2.96807471188718
"MedSedative_1:2",-0.266672698834279,0.760941190584699,0.137436492617027,4.26843795912903
"MedAntiEplipetic_1:2",-13.9402205416284,0,4.89052864399659e-07,1.59339143215396e-06
"MedStimulant_1:2",0.946281891367344,0.404515799751768,0.278408829143819,23.8367479138112
"REMPercTST_1:3",-0.28144066183694,1.05805732530174e-05,0.665866317676058,0.855375289831265
"Age_1:3",1.454232550432,4.58497631257821e-61,3.60149647175496,5.08917459422063
"Sex_1:3",0.296741002637433,0.00692864190617265,1.0847540601004,1.6688399038727
"BMI_1:3",0.260109897292121,1.66590717662138e-05,1.15223377936954,1.46011809497501
"MedBenzo_1:3",0.301121612106577,0.069906392861022,0.975801512165723,1.87149823664495
"MedAntiDep_1:3",-0.0769769124230898,0.686248894575741,0.637329890231124,1.34516146148727
"MedSedative_1:3",0.529923487211573,0.00993241487714414,1.13549437974216,2.54156197156232
"MedAntiEplipetic_1:3",0.287952485186898,0.189901601306267,0.867115356862101,2.05132972359896
"MedStimulant_1:3",0.524117490561284,0.158122407897783,0.815707514049704,3.49710123954001
