"","coef","Pr(>|z|)","lower .95","upper .95"
"REMPercTST_1:2",-0.186500698301857,1.53155803202739e-05,0.76258982714797,0.903059871160044
"Age_1:2",0.585610764747291,4.56037815947177e-44,1.65396642564567,1.95042097127843
"Sex_1:2",0.198296408138656,0.0131739557975688,1.04239396076009,1.42628457395001
"BMI_1:2",0.369358921191328,1.53195428902824e-22,1.34346603826507,1.55809663753006
"MedBenzo_1:2",0.352836407882106,0.0067534005199855,1.10245208394886,1.83700393744417
"MedAntiDep_1:2",0.0482111576037598,0.719724188992116,0.80644086449369,1.3655359964329
"MedSedative_1:2",0.075310234480031,0.680436492792434,0.753466766353261,1.54294177316948
"MedAntiEplipetic_1:2",0.214582415559245,0.199954038548499,0.892651048468838,1.72068827176215
"MedStimulant_1:2",0.36594444155752,0.193793038558017,0.830261232732145,2.50403585592631
"REMPercTST_1:3",-0.403165373383264,0.00204219330813518,0.517169049982274,0.863341225577175
"Age_1:3",0.979234002414774,7.47436793417638e-09,1.9101388695566,3.71096540162287
"Sex_1:3",0.0578358614569166,0.817484193361465,0.64833531231233,1.73155349940809
"BMI_1:3",0.337516896200988,0.0118762430525543,1.07742116204647,1.82296340156568
"MedBenzo_1:3",0.00622276089866601,0.987707966337075,0.455927256941373,2.22080008197297
"MedAntiDep_1:3",0.295232742975031,0.454283424861825,0.61998833585903,2.91106822135691
"MedSedative_1:3",0.686190534441067,0.0892134104770725,0.900201816970529,4.38205314270557
"MedAntiEplipetic_1:3",0.553315710115431,0.190775590092837,0.75910592382109,3.9838367978094
"MedStimulant_1:3",-0.245774552683092,0.814100576057525,0.100823235751981,6.06683669172427
