"","coef","Pr(>|z|)","lower .95","upper .95"
"REMPercTST_1:2",-0.0953334573589566,0.104785865310711,0.81015877362427,1.02005660309455
"Age_1:2",1.20119812828995,3.55536755453994e-59,2.87502989579894,3.84330696136606
"Sex_1:2",0.484215821101732,0.000136311812934535,1.26545751452286,2.08131085477734
"BMI_1:2",0.306304735417236,3.67621088408416e-07,1.20712633163917,1.52862229411202
"MedBenzo_1:2",0.10019130665784,0.645412135580315,0.721395027865092,1.69376018039527
"MedAntiDep_1:2",-0.385368058354299,0.135164636361498,0.410280410619392,1.12769791122131
"MedSedative_1:2",0.0625158600064179,0.84439760901204,0.570201051995324,1.98734182119619
"MedAntiEplipetic_1:2",-0.86088278472838,0.038394542273677,0.187165868868345,0.955036696606431
"MedStimulant_1:2",0.44994982220697,0.394898261427603,0.556200779254673,4.42170593850316
"REMPercTST_1:3",-0.21357874481087,0.0082441772257732,0.689335161055569,0.946362293607664
"Age_1:3",1.31738002340245,1.94116734175762e-33,3.01350381667132,4.62583357122263
"Sex_1:3",0.45526579675687,0.00105610689018883,1.20059563581377,2.07034197032662
"BMI_1:3",0.266796051662409,0.000265272783215641,1.13135588028228,1.50708194715932
"MedBenzo_1:3",0.220995827892675,0.318647509611954,0.807876277075155,1.92579334556081
"MedAntiDep_1:3",-0.0406292432015018,0.863136810242732,0.604969175464578,1.52397078249824
"MedSedative_1:3",0.629365695639276,0.0118283958329895,1.14950108897032,3.06302619141045
"MedAntiEplipetic_1:3",0.369832999909806,0.151617344677341,0.873101545867668,2.39976162963547
"MedStimulant_1:3",0.785404786700268,0.0647216093927891,0.953175264279592,5.04685893996631
