"","coef","Pr(>|z|)","lower .95","upper .95"
"Imputed_FRS_1:2",0.261229277300205,0.0112557028907735,1.06101890734734,1.58919702797711
"Age_1:2",1.1753917657609,8.70971836967291e-11,2.27119502851361,4.62038203980154
"Sex_1:2",0.321203845575055,0.210925242549122,0.833583202398071,2.28057920961869
"BMI_1:2",0.399961264968161,2.95707317490171e-05,1.23649036286708,1.79974594966777
"MedBenzo_1:2",0.150352168636948,0.630829210863297,0.629481327521126,2.1459094007969
"MedAntiDep_1:2",-0.718136621843947,0.0816366852395574,0.217301737713057,1.09438783399377
"MedSedative_1:2",0.760701447236269,0.0510523844409542,0.996526308485619,4.59460428394115
"MedAntiEplipetic_1:2",-1.10140322815389,0.121595069861752,0.0824290559014486,1.34045730449182
"MedStimulant_1:2",1.42837246957106,0.0279604223226611,1.16718623916542,14.9117428097864
"Imputed_FRS_1:3",0.272302324422714,0.0369396689306233,1.01664221432514,1.69570638217913
"Age_1:3",0.591071662109239,0.0102756155099107,1.14989619566537,2.83621849920635
"Sex_1:3",0.338504970541907,0.245316961273046,0.792505870723956,2.48324284918165
"BMI_1:3",0.32207795824315,0.0047132007451055,1.10373779270955,1.72539067559071
"MedBenzo_1:3",0.591799149543809,0.120535185755004,0.856152601026769,3.81486373388658
"MedAntiDep_1:3",-0.696983886680825,0.125156726730876,0.204373229103291,1.21390159266566
"MedSedative_1:3",1.26058959506491,0.000632627978515883,1.71184752349786,7.26890731540052
"MedAntiEplipetic_1:3",0.407537650381409,0.35107871976478,0.638239649976676,3.53996464570775
"MedStimulant_1:3",0.602378975232638,0.42701809635693,0.413125345521469,8.07491370594405
