"","coef","Pr(>|z|)","lower .95","upper .95"
"hypoxia_burden_1:2",0.0514048028371173,0.192262769092803,0.974467864291801,1.13731855026039
"Age_1:2",0.559557529672715,1.98296465848863e-32,1.59529936506861,1.91947872354153
"Sex_1:2",0.219381498486602,0.0132322650764271,1.04689067614453,1.48132726538541
"BMI_1:2",0.360530902456967,3.57663216589414e-17,1.31872875478128,1.55954419662889
"MedBenzo_1:2",0.408099466378779,0.00350960871835413,1.14350391906163,1.97803073406872
"MedAntiDep_1:2",0.00937758182022618,0.94829466608175,0.760295424101647,1.34017924366919
"MedSedative_1:2",-0.00131829028970511,0.994792614400711,0.672192864172752,1.48375108589391
"MedAntiEplipetic_1:2",0.314518031375577,0.076411131574562,0.967169089332081,1.9394763265416
"MedStimulant_1:2",0.504411469813266,0.0869531112022337,0.929450580813935,2.95052930698981
"hypoxia_burden_1:3",-0.0708980496778624,0.522376424826133,0.749667323147637,1.1575777098201
"Age_1:3",0.984359177339148,1.88309851921072e-08,1.89878288831533,3.77162241942259
"Sex_1:3",0.225919112523121,0.414782803016961,0.728295390877101,2.15736329963772
"BMI_1:3",0.373138313721847,0.0168242847210497,1.06951636393587,1.97204303205768
"MedBenzo_1:3",0.180931041290624,0.668297933461554,0.523782737975012,2.74159641900315
"MedAntiDep_1:3",0.195978034195714,0.642315036757443,0.532050304446185,2.78145258901141
"MedSedative_1:3",0.811475293769806,0.0383969061872041,1.04430939897384,4.8529888982484
"MedAntiEplipetic_1:3",0.761140266608049,0.080670722784372,0.911303662974522,5.02869064560063
"MedStimulant_1:3",-0.0995144034416977,0.92502242612123,0.113943773358219,7.19237445663934
