"","coef","Pr(>|z|)","lower .95","upper .95"
"hypoxia_burden_1:2",-0.442271143185961,0.0266793936554333,0.434564373315603,0.950154100919726
"Age_1:2",-0.0629199440063682,0.609784565284515,0.737458861424419,1.19566807223182
"Sex_1:2",-0.502399965636219,0.0325540126719667,0.381721932246109,0.959121929569132
"BMI_1:2",0.250499476441813,0.00909005478021867,1.06427192826088,1.55070245174442
"MedBenzo_1:2",1.23695440411851,3.32713772642454e-06,2.04526395849014,5.80304019639992
"MedAntiDep_1:2",0.339109149237504,0.243833078107075,0.793601467922575,2.48281295088964
"MedSedative_1:2",-0.293213626778164,0.468412832236453,0.337625805660504,1.64771557244706
"MedAntiEplipetic_1:2",1.12266349972228,9.98798956948849e-05,1.74567542603353,5.40965573041344
"MedStimulant_1:2",0.295117729246275,0.597233823216141,0.449516951065644,4.01411609845685
"hypoxia_burden_1:3",0.00434392428716008,0.936759349919063,0.902162394224297,1.11811986834935
"Age_1:3",1.48913306103692,2.0105612965507e-51,3.65341468251015,5.37954534565201
"Sex_1:3",0.512126403980261,3.77916121383541e-05,1.30804330027767,2.12914491611368
"BMI_1:3",0.279853896035471,5.01960392919975e-05,1.15555219081866,1.51456682662177
"MedBenzo_1:3",0.339490765557231,0.072917987869821,0.968950038035895,2.03505686067855
"MedAntiDep_1:3",0.1292671292758,0.534264170243301,0.75700644389531,1.71072588008477
"MedSedative_1:3",0.659228187295098,0.00281425778039496,1.25447065804299,2.97946179172811
"MedAntiEplipetic_1:3",0.380052687795005,0.123240140540885,0.901920253885535,2.37105392109168
"MedStimulant_1:3",0.296226847666869,0.499234234330326,0.569482358473853,3.17555102709529
