"","coef","Pr(>|z|)","lower .95","upper .95"
"AHI_1:2",-0.00196836325838963,0.954217734384192,0.933171240968454,1.06740431820303
"Age_1:2",0.10176605719541,0.00508844845863357,1.03103817337037,1.18882554697141
"Sex_1:2",-0.573330294666319,2.37734316159599e-16,0.491474406363001,0.646413959611187
"BMI_1:2",0.144011844865948,7.64271837519131e-07,1.09081378749974,1.22274664671022
"MedBenzo_1:2",0.382631517586836,0.000183326169274908,1.19980931668679,1.7915844461418
"MedAntiDep_1:2",0.776269275623992,7.99389631290348e-16,1.79924802629959,2.62523321734531
"MedSedative_1:2",0.283390336498936,0.0274790086457511,1.03195173071098,1.70800970869734
"MedAntiEplipetic_1:2",0.227099866208341,0.0749597468606773,0.977398549940563,1.61133094298531
"MedStimulant_1:2",0.552729611993012,0.0034751798114144,1.19962759627709,2.51795748687493
"AHI_1:3",-0.0330660952743951,0.575888193815549,0.861638682136336,1.08631047354673
"Age_1:3",1.52554279747171,4.81471718137582e-62,3.84072885570535,5.50371566822979
"Sex_1:3",0.308608381959932,0.0203558413334884,1.04902506038766,1.76712785001788
"BMI_1:3",0.269543417996792,8.6679803404821e-05,1.14448026842327,1.49800798583432
"MedBenzo_1:3",0.21525219264107,0.344086119320218,0.794010226087683,1.93704443426611
"MedAntiDep_1:3",-0.038448650189335,0.884090498495798,0.573867037318242,1.61358796865917
"MedSedative_1:3",0.691185293597884,0.0105863452916968,1.17490999314845,3.39118373263302
"MedAntiEplipetic_1:3",0.459189824637223,0.0952733890768584,0.922833140690872,2.71471368041145
"MedStimulant_1:3",0.522916551879059,0.309450673788763,0.615408878700801,4.6241912574884
