"","coef","Pr(>|z|)","lower .95","upper .95"
"AHI_1:2",0.033776497592541,0.722529552927574,0.858419551315797,1.24634504807458
"Age_1:2",0.975535548701819,4.78527820840967e-13,2.03628283803082,3.45542372182528
"Sex_1:2",0.751060224207666,0.00137611299339735,1.33774977555221,3.35728132834803
"BMI_1:2",0.189153156339748,0.119587640831472,0.952152757127307,1.53316788907345
"MedBenzo_1:2",-0.0806939642754252,0.844606264820583,0.411643226463327,2.06723162182299
"MedAntiDep_1:2",0.151666808177376,0.705601749644553,0.529819536377653,2.55627838313385
"MedSedative_1:2",-0.360986644261427,0.556432920855042,0.209307576593989,2.32095134001539
"MedAntiEplipetic_1:2",0.334307549349226,0.482872835124294,0.549095639450727,3.55408535019637
"MedStimulant_1:2",0.555462090942668,0.446432491501881,0.417099639333957,7.28162698627071
"AHI_1:3",-0.00961829076908484,0.85433528992726,0.893775148603399,1.09753248600548
"Age_1:3",1.48236999243106,3.38040673135225e-74,3.75442816452203,5.16447781950383
"Sex_1:3",0.332574211133696,0.00525067692102386,1.104116871724,1.76138885135512
"BMI_1:3",0.329952967439777,5.83040787531339e-08,1.23457000592887,1.56703170917551
"MedBenzo_1:3",0.273081589106969,0.141902916926055,0.912714192898917,1.89173740240226
"MedAntiDep_1:3",-0.0685418112874858,0.740591875112125,0.622310641858136,1.40106444296337
"MedSedative_1:3",0.573290359775308,0.0114920344653881,1.13735602416027,2.767306398795
"MedAntiEplipetic_1:3",0.425644308060664,0.0651387499552753,0.97366026758592,2.40603810171826
"MedStimulant_1:3",0.55281362176081,0.155786354660724,0.810146115810892,3.72910366771144
