"","coef","Pr(>|z|)","lower .95","upper .95"
"AHI_1:2",-0.0748536940715172,0.686507549956646,0.645093942570586,1.33462711369573
"Age_1:2",0.888072587185925,4.8172459106476e-05,1.58377553624813,3.72972161915058
"Sex_1:2",0.49867634911253,0.182892733882694,0.790450099817137,3.42981199384713
"BMI_1:2",-0.00319768622786226,0.988123765126959,0.654264657052289,1.51868975910912
"MedBenzo_1:2",0.195348527629842,0.755941557475447,0.354694452999168,4.16699691106389
"MedAntiDep_1:2",-0.26679341609973,0.731354627355253,0.166983559193763,3.51230700218731
"MedSedative_1:2",-0.27745196947302,0.791829189305323,0.0965413549599166,5.946958275757
"MedAntiEplipetic_1:2",-13.9309016532223,0.986931201393343,0,Inf
"MedStimulant_1:2",0.952417054529612,0.363384281364649,0.332435996564423,20.2092826910021
"AHI_1:3",-0.0104155253206338,0.832044482397682,0.898820590013343,1.08963282310565
"Age_1:3",1.52555329205061,1.73791807535377e-84,3.9433608194319,5.36058560904268
"Sex_1:3",0.310906494732915,0.00562325950983161,1.09509122235131,1.70059012228804
"BMI_1:3",0.301458623593946,2.24677471503087e-07,1.20604197728483,1.51523924267821
"MedBenzo_1:3",0.335992165957516,0.0482684793311447,1.00256074650028,1.95311758711733
"MedAntiDep_1:3",-0.00947560427441095,0.960078894535238,0.683514471223629,1.43556175894723
"MedSedative_1:3",0.519944583551146,0.0151068583141641,1.10576769007816,2.55831626008893
"MedAntiEplipetic_1:3",0.292239861679331,0.183348086997695,0.870877244438004,2.06005765808629
"MedStimulant_1:3",0.539929216375249,0.140449026428097,0.836983692699421,3.51770618241227
