"","coef","Pr(>|z|)","lower .95","upper .95"
"AHI_1:2",0.0762602510388934,0.215529594663318,0.956548655375747,1.21767600156463
"Age_1:2",1.19820566354687,1.13517105011278e-34,2.73735427764225,4.01251996955343
"Sex_1:2",0.37316429271091,0.0153239579995085,1.07413409443357,1.96366719313591
"BMI_1:2",0.292992772793971,0.000115654944743107,1.15492466677528,1.55573861637827
"MedBenzo_1:2",-0.0839789486212824,0.764098383758183,0.531292517653788,1.59119392626618
"MedAntiDep_1:2",0.342908920837063,0.188444042414096,0.845261429817974,2.34885307716271
"MedSedative_1:2",-0.457849708803136,0.290536114704816,0.270665885806249,1.47871090019063
"MedAntiEplipetic_1:2",0.265279907127893,0.407004191378346,0.696439482751103,2.44082034909216
"MedStimulant_1:2",-14.6231493471084,0.987435557506082,0,Inf
"AHI_1:3",-0.0045389533086221,0.937730711922614,0.888328250180175,1.11553715980087
"Age_1:3",1.40499688217736,2.46431458356511e-58,3.43487199104194,4.83564298432943
"Sex_1:3",0.370532823892705,0.00504004290342191,1.11804027144285,1.87664996299865
"BMI_1:3",0.275884654480841,5.41559385730492e-05,1.1525077214144,1.50656031212459
"MedBenzo_1:3",0.27803769998379,0.178476490683244,0.880745747567897,1.97993039477463
"MedAntiDep_1:3",-0.113378622441039,0.630247655748306,0.562700775011646,1.41658639506106
"MedSedative_1:3",0.528598957788365,0.0414345712284961,1.02074037858831,2.81981051725405
"MedAntiEplipetic_1:3",0.339140732250484,0.194133896552595,0.8413214806979,2.3421349764697
"MedStimulant_1:3",0.800805297358811,0.0416521917313111,1.03074004546873,4.8130624221254
