"","coef","Pr(>|z|)","lower .95","upper .95"
"AHI_1:2",-0.0964529499887445,0.417765184075564,0.719101129375821,1.14665313107989
"Age_1:2",-0.126987150507947,0.251832708662836,0.708797034071447,1.09440601400108
"Sex_1:2",-0.425967459693107,0.0481283745050483,0.42808728165611,0.99649939714864
"BMI_1:2",0.22647997459734,0.00764866591192589,1.06189324501746,1.4812799631892
"MedBenzo_1:2",1.09868491620062,7.92376846916359e-06,1.85270258581994,4.85847402569032
"MedAntiDep_1:2",0.415802235506648,0.122747837258433,0.893825260146857,2.56985493650693
"MedSedative_1:2",-0.371816944039411,0.348032841947931,0.317146111224118,1.49894091869077
"MedAntiEplipetic_1:2",1.14183809330187,1.97825817828832e-05,1.85409642470642,5.29243642567888
"MedStimulant_1:2",0.237802315038674,0.651613188799222,0.451830593811237,3.56103983939776
"AHI_1:3",-0.0202304200719783,0.683426787078033,0.889172801276564,1.08004514919668
"Age_1:3",1.5248687564671,8.01850727579171e-86,3.94576950745349,5.34998372439599
"Sex_1:3",0.369676168905338,0.000927074577281398,1.16287494144418,1.80120700958727
"BMI_1:3",0.271949627400443,3.8071677414471e-06,1.16955126145328,1.47296756386509
"MedBenzo_1:3",0.31008633283917,0.0710593100214683,0.973747353488146,1.90937519467406
"MedAntiDep_1:3",0.0295057751902494,0.876546102196006,0.709812656222744,1.49446122701381
"MedSedative_1:3",0.574077952297861,0.00629159975886323,1.17616182882761,2.68022153934052
"MedAntiEplipetic_1:3",0.309929850839561,0.171529380608114,0.874293733850608,2.12590709929003
"MedStimulant_1:3",0.403250101656469,0.298023722173193,0.700325443388047,3.19859079473885
