"","coef","Pr(>|z|)","lower .95","upper .95"
"RED_1:2",-0.0809826967005291,0.0314206412869347,0.85663020943648,0.992809530365088
"Age_1:2",0.123685726637214,0.00183078657382828,1.04696677094564,1.2232047504944
"Sex_1:2",-0.571614415220196,6.38513551385515e-14,0.486268206631093,0.655580688589518
"BMI_1:2",0.149213871704327,6.00837832874905e-07,1.09484962042622,1.23098015067033
"MedBenzo_1:2",0.353477353909887,0.00197610122892544,1.13831004403703,1.78141851022643
"MedAntiDep_1:2",0.783185610524567,2.24913365873813e-13,1.77510260717719,2.69800603043213
"MedSedative_1:2",0.260947644072092,0.067703939174623,0.981183979788926,1.71753578778746
"MedAntiEplipetic_1:2",0.217457562534577,0.127238666216641,0.939874681166852,1.64365735862281
"MedStimulant_1:2",0.599714281330529,0.00470299754191206,1.20188072037707,2.76085652234235
"RED_1:3",-0.107823943383125,0.240656274267522,0.749811545896722,1.07496219056899
"Age_1:3",1.51726845377149,1.98894579328478e-36,3.60146787917184,5.77302034924205
"Sex_1:3",0.427764912436274,0.00349490888980343,1.15106506711256,2.0438640651293
"BMI_1:3",0.262467234960374,0.00104811804648006,1.11126593259127,1.52110131925371
"MedBenzo_1:3",0.19193605187097,0.441828268118197,0.742906496581753,1.9759656028519
"MedAntiDep_1:3",0.184228789678129,0.495151994443459,0.708142515083349,2.04126046573633
"MedSedative_1:3",0.767370608228519,0.00630973884582323,1.24196795117563,3.73610654147384
"MedAntiEplipetic_1:3",0.314504350496398,0.325628877825218,0.731541771515547,2.5641054291537
"MedStimulant_1:3",0.639532881560024,0.22568113164215,0.673644727716063,5.33408936986528
