"","coef","Pr(>|z|)","lower .95","upper .95"
"RED_1:2",-0.190702743817373,0.000966513018281587,0.737888024606831,0.925480429030864
"Age_1:2",1.52314866356524,1.58400511349014e-141,4.07667150400925,5.16041230054405
"Sex_1:2",0.321401897088494,0.00270885209836885,1.11778802652698,1.70140101482226
"BMI_1:2",-0.0631878836742315,0.332671980500566,0.826108274385313,1.06678949269757
"MedBenzo_1:2",0.287506895930234,0.0688996015632546,0.977978850914761,1.81717123571439
"MedAntiDep_1:2",0.69120506459458,2.48394533884758e-05,1.44757837008678,2.75252331072288
"MedSedative_1:2",-0.435808579900138,0.0960924581150752,0.387089038417189,1.08056427245096
"MedAntiEplipetic_1:2",0.681214295825852,0.000374158111413484,1.35788053990119,2.8762965141975
"MedStimulant_1:2",-0.0979379852712358,0.799240195200259,0.42626937212726,1.92862600151154
"RED_1:3",-0.161262467742023,0.0374050254409703,0.731160350442043,0.990641614971496
"Age_1:3",1.38302999216882,7.56018800096206e-38,3.22923428601533,4.92249215762199
"Sex_1:3",0.479379904075723,0.000574155190996344,1.22940524324277,2.12172470448326
"BMI_1:3",0.308012906183378,2.85078955934665e-05,1.17793558126462,1.57186437284282
"MedBenzo_1:3",0.511085043744047,0.00937659634711208,1.13373491001615,2.45138378404963
"MedAntiDep_1:3",0.0125047114276921,0.958821045147995,0.629916982916984,1.62771414293045
"MedSedative_1:3",0.545162242974014,0.0347454505243368,1.03985340337176,2.86121036836265
"MedAntiEplipetic_1:3",0.433351694806906,0.0982783661442152,0.92275297097845,2.57821450490082
"MedStimulant_1:3",0.192209700023409,0.670823800064363,0.499492303960295,2.9405083911053
