"","coef","Pr(>|z|)","lower .95","upper .95"
"WASO_1:2",-0.063341362098148,0.224148552705484,0.847493738252843,1.03955122338837
"Age_1:2",1.54925255339532,4.04865317934657e-138,4.16982164392986,5.31552531453346
"Sex_1:2",0.179066807023925,0.0659250385945024,0.98828373954921,1.44761742635141
"BMI_1:2",-0.078217341767255,0.187297622598728,0.823264262581171,1.03877626245315
"MedBenzo_1:2",0.347066865428718,0.0178295975415982,1.06177490998963,1.88549762794468
"MedAntiDep_1:2",0.60342986509617,0.000186398321826491,1.33232624318055,2.50912292736893
"MedSedative_1:2",-0.376394706449613,0.127648870518249,0.422890838813621,1.11388263860289
"MedAntiEplipetic_1:2",0.52266050998673,0.0060214283864019,1.16147818176203,2.44887205163218
"MedStimulant_1:2",-0.119228969371366,0.758788370865803,0.41468458025662,1.89985801905246
"WASO_1:3",0.134736023860965,0.0123699201553363,1.02959399648753,1.27164012126851
"Age_1:3",1.29788671829711,3.23306905221605e-39,3.01537189752728,4.4462020725488
"Sex_1:3",0.305072874273223,0.0132059607604976,1.06587164903542,1.7269430706759
"BMI_1:3",0.275207349249786,3.24501727914395e-05,1.15650898747203,1.4993155808863
"MedBenzo_1:3",0.543808080706986,0.00194002350138407,1.22128753284259,2.42956080995884
"MedAntiDep_1:3",-0.0990984112376936,0.666917490354457,0.576723026165591,1.42218771332055
"MedSedative_1:3",0.516158340564963,0.0331969757381721,1.04199378119701,2.69441390554264
"MedAntiEplipetic_1:3",0.498504525605935,0.0313790708881957,1.04554007069529,2.5921184745905
"MedStimulant_1:3",0.279385525531898,0.506641863133752,0.579727258934126,3.01611198668924
