"","coef","Pr(>|z|)","lower .95","upper .95"
"BAI_1:2",0.419950035127374,7.70094303502951e-12,1.34943515038207,1.7163740797241
"Age_1:2",1.63242668531036,3.54765579194293e-154,4.53337886085387,5.77411976855898
"Sex_1:2",0.0334777950536244,0.731957170396088,0.85377579542269,1.25237562093473
"BMI_1:2",-0.13704033018866,0.0208556645414207,0.776246398132734,0.979419358197308
"MedBenzo_1:2",0.339156207094716,0.0199667807774967,1.05494788340095,1.86791166118374
"MedAntiDep_1:2",0.605838751830285,0.000139248544433776,1.34196965955705,2.50312280343323
"MedSedative_1:2",-0.451802588522263,0.0698376375204665,0.390534485194556,1.03731311440123
"MedAntiEplipetic_1:2",0.401606084059292,0.031406246727585,1.03646777139649,2.15414438887685
"MedStimulant_1:2",-0.225107255759187,0.581385264679623,0.358684994454844,1.77730152519193
"BAI_1:3",0.435939290897628,7.13633490274023e-09,1.33417231457274,1.79242145044232
"Age_1:3",1.48136285595722,1.00227675170032e-53,3.64448937946265,5.30956252155818
"Sex_1:3",0.164887729832429,0.19140717141453,0.920825644630885,1.51022709150768
"BMI_1:3",0.220940840337705,0.00146816034405945,1.08850444987747,1.42914589686013
"MedBenzo_1:3",0.517932793785992,0.0034276281262486,1.18656403214162,2.37454021458254
"MedAntiDep_1:3",-0.101875086190884,0.660305767626503,0.573384090764825,1.42254752930349
"MedSedative_1:3",0.424262418204463,0.0790224846182494,0.952014456433211,2.45395226794892
"MedAntiEplipetic_1:3",0.322483983124584,0.163296801507166,0.877300160945754,2.17249016833829
"MedStimulant_1:3",0.249552639363414,0.565474445942906,0.547999171074289,3.00592933599141
