"","coef","Pr(>|z|)","lower .95","upper .95"
"BAI_1:2",0.0677187430005499,0.320138944948617,0.936331625300533,1.22289750957563
"Age_1:2",1.23670348344376,7.61529038053879e-61,2.97250970726947,3.99083447890833
"Sex_1:2",0.466005015148574,0.000360901311651179,1.2336269435657,2.05865213508916
"BMI_1:2",0.309595568628628,4.60741632916079e-07,1.20833908854115,1.53717201551476
"MedBenzo_1:2",0.105730459726713,0.627826356071432,0.724893940615118,1.70436199306266
"MedAntiDep_1:2",-0.357049434024186,0.164939076658399,0.422741303844909,1.15823349331285
"MedSedative_1:2",0.0391809153251508,0.901850571049171,0.557934416883132,1.93842480413045
"MedAntiEplipetic_1:2",-0.878158323455771,0.0349834624708981,0.183703106196143,0.939993546584362
"MedStimulant_1:2",0.471374947388913,0.372074048620724,0.569115369741084,4.51056309917982
"BAI_1:3",0.537182821530495,3.27959435963442e-12,1.47111808042896,1.99041454765814
"Age_1:3",1.51014143594542,3.33651082590098e-40,3.6224097846944,5.65841253000165
"Sex_1:3",0.247214859046458,0.0848448781338467,0.966610134809991,1.69619880886818
"BMI_1:3",0.21932191784079,0.00416809586596771,1.07174739574546,1.44679886860483
"MedBenzo_1:3",0.212286720626324,0.335736144221398,0.80256493126831,1.90506467334712
"MedAntiDep_1:3",0.0455101421764536,0.845268429293939,0.662626420779846,1.65295434645931
"MedSedative_1:3",0.486497109255161,0.0551873727161901,0.989257971498053,2.67458535039994
"MedAntiEplipetic_1:3",0.177593199309589,0.495061796221849,0.717076338691198,1.9892533614582
"MedStimulant_1:3",0.856076103914836,0.0481192943804708,1.00710717796373,5.50177169551238
