"","coef","Pr(>|z|)","lower .95","upper .95"
"BAI_1:2",0.384043840050086,0.000109596638095667,1.20859572719765,1.78359064811386
"Age_1:2",-0.0921681457000665,0.411848890283762,0.731765276312525,1.13650661616325
"Sex_1:2",-0.646351507432989,0.00326816693228179,0.340598397704741,0.806015907941618
"BMI_1:2",0.159572065336717,0.067392223608492,0.988643563892135,1.39175500394141
"MedBenzo_1:2",1.09918629357435,1.10331200855808e-05,1.83877110606783,4.90019556622259
"MedAntiDep_1:2",0.479970571743441,0.0793992374832272,0.945250897881261,2.76280378939869
"MedSedative_1:2",-0.536149004032558,0.18976098039648,0.262494700169554,1.30372607847547
"MedAntiEplipetic_1:2",1.04340541221976,8.65770778826926e-05,1.68612527024035,4.77969944713831
"MedStimulant_1:2",0.171732175663861,0.755183121060755,0.403440003831254,3.4945053784236
"BAI_1:3",0.379231828340075,1.91934034068821e-08,1.28012115654543,1.66780589902924
"Age_1:3",1.61432688985156,3.52571236119879e-73,4.21843921132349,5.9845944473691
"Sex_1:3",0.209314040623861,0.0595002664702488,0.991650688982731,1.53267173263702
"BMI_1:3",0.21249947627855,0.000763061115502872,1.09281774014402,1.39967421951259
"MedBenzo_1:3",0.301121783895192,0.0739701609026922,0.971238732575591,1.88029098874107
"MedAntiDep_1:3",-0.00828976728818549,0.966406527230828,0.674302511894753,1.45862892711872
"MedSedative_1:3",0.523029940674692,0.0102539331306528,1.13168449220669,2.5152008408224
"MedAntiEplipetic_1:3",0.202201423010347,0.381484207614066,0.77830553017579,1.92521753318563
"MedStimulant_1:3",0.413403750640958,0.334054646797413,0.653515377021543,3.49801868155736
