"","coef","Pr(>|z|)","lower .95","upper .95"
"BAI_1:2",0.165660272584019,0.112541289973843,0.961800288030336,1.44812410162996
"Age_1:2",1.02187792768634,1.02529013895763e-15,2.16466327171737,3.5661658915675
"Sex_1:2",0.702300025393767,0.00303295187534734,1.26865704887893,3.21118860851547
"BMI_1:2",0.178525467334877,0.0990421272016618,0.96695862159204,1.4779418966499
"MedBenzo_1:2",-0.0888072460618781,0.840164648830269,0.386029932359074,2.16891246869901
"MedAntiDep_1:2",0.151428189568349,0.692804413960177,0.548894316133297,2.46626716337179
"MedSedative_1:2",-0.406911056705362,0.509391692112681,0.19875451410041,2.22969030654707
"MedAntiEplipetic_1:2",0.285817760645239,0.563545069228151,0.504558424097448,3.51031985898741
"MedStimulant_1:2",0.567088311787655,0.435038893465859,0.42452483220786,7.32257030550668
"BAI_1:3",0.44940678725916,5.69686600484748e-10,1.35975795716299,1.80670882843565
"Age_1:3",1.60277691744706,1.25418363115912e-65,4.13371065535851,5.96780010297668
"Sex_1:3",0.15060502119465,0.205716186233041,0.920664713315492,1.46795371109408
"BMI_1:3",0.271971460739258,1.95136786873465e-05,1.15852265267191,1.48705447850881
"MedBenzo_1:3",0.260348907408346,0.141469908258878,0.916955340658988,1.83564207383148
"MedAntiDep_1:3",-0.0728478763334708,0.733836715439685,0.610941390127869,1.41489948926249
"MedSedative_1:3",0.475057544755243,0.0302731160232112,1.04632886296205,2.47150523706224
"MedAntiEplipetic_1:3",0.306164166437425,0.178493196539561,0.869489117868548,2.12161542943748
"MedStimulant_1:3",0.555421765050686,0.20039817794828,0.744699450908063,4.07804657733868
